drug_normalized,diseaseId,diseaseName,mechanism_score,safety_penalty,trial_penalty,phenotype_boost,final_score
rimonabant,EFO_0001073,obesity,2.0028528271570245,0.0,0.0,0,2.0029
rimonabant,MONDO_0004992,cancer,1.8836584159151248,0.0,0.0,0,1.8837
rimonabant,HP_0012531,Pain,1.743318750296837,0.0,0.0,0,1.7433
rimonabant,EFO_0000474,epilepsy,1.692202673458652,0.0,0.0,0,1.6922
rimonabant,MONDO_0016532,Lennox-Gastaut syndrome,1.6900817993008064,0.0,0.0,0,1.6901
rimonabant,HP_0002017,Nausea and vomiting,1.602376227037257,0.0,0.0,0,1.6024
rimonabant,HP_0002018,Nausea,1.5204222775032776,0.0,0.0,0,1.5204
rimonabant,HP_0001250,Seizure,1.491305393259052,0.0,0.0,0,1.4913
rimonabant,MONDO_0005148,type 2 diabetes mellitus,1.412916877633804,0.0,0.0,0,1.4129
rimonabant,EFO_0010702,opioid use disorder,1.3990456127819952,0.0,0.0,0,1.399
rimonabant,EFO_0005611,opioid dependence,1.3225270886515077,0.0,0.0,0,1.3225
rimonabant,EFO_0004616,"osteoarthritis, knee",1.289629200330651,0.0,0.0,0,1.2896
rimonabant,EFO_0004319,smoking cessation,1.2460759006940505,0.0,0.0,0,1.2461
rimonabant,MONDO_0007079,alcohol dependence,1.2176576160625712,0.0,0.0,0,1.2177
rimonabant,HP_0012532,Chronic pain,1.1959524121990142,0.0,0.0,0,1.196
rimonabant,HP_0002039,Anorexia,1.1889177770424944,0.0,0.0,0,1.1889
rimonabant,EFO_1000634,hamartoma,1.1772560035375763,0.0,0.0,0,1.1773
rimonabant,EFO_0005762,neuropathic pain,1.1652867312011783,0.0,0.0,0,1.1653
rimonabant,MONDO_0012354,platelet-type bleeding disorder 8,1.1463122862682256,0.0,0.0,0,1.1463
rimonabant,EFO_0003890,drug dependence,1.1029516947082771,0.0,0.0,0,1.103
rimonabant,EFO_1000783,diabetic neuropathy,1.101741454968901,0.0,0.0,0,1.1017
rimonabant,EFO_0000555,irritable bowel syndrome,1.098760742239176,0.0,0.0,0,1.0988
rimonabant,MONDO_0004985,bipolar disorder,1.088466822293406,0.0,0.0,0,1.0885
rimonabant,HP_0001397,Hepatic steatosis,1.0858811574787106,0.0,0.0,0,1.0859
rimonabant,Orphanet_36355,P2Y12 defect,1.0682290169877355,0.0,0.0,0,1.0682
rimonabant,MONDO_0005180,Parkinson disease,1.0644649374714663,0.0,0.0,0,1.0645
rimonabant,EFO_0000612,myocardial infarction,1.0608752198699016,0.0,0.0,0,1.0609
rimonabant,EFO_0000195,metabolic syndrome,1.0556211372509705,0.0,0.0,0,1.0556
rimonabant,MONDO_0010726,Rett syndrome,1.0300990030953796,0.0,0.0,0,1.0301
rimonabant,MONDO_0018097,infantile spasms,1.0300990030953796,0.0,0.0,0,1.0301
rimonabant,Orphanet_309005,Disorder of lipid metabolism,1.0300990030953796,0.0,0.0,0,1.0301
rimonabant,EFO_0001645,coronary artery disease,1.027849236307808,0.0,0.0,0,1.0278
rimonabant,EFO_0005772,neurodegenerative disease,1.0204644264740146,0.0,0.0,0,1.0205
rimonabant,EFO_0005687,fibromyalgia,1.006727144689814,0.0,0.0,0,1.0067
rimonabant,EFO_0009521,dislocation,1.0020311730750098,0.0,0.0,0,1.002
rimonabant,EFO_0009866,pulmonary vascular congestion,1.0020311730750098,0.0,0.0,0,1.002
rimonabant,MONDO_0009060,cystic disease of lung,0.9881510825804398,0.0,0.0,0,0.9882
rimonabant,EFO_0008583,acute myocardial infarction,0.984937956513647,0.0,0.0,0,0.9849
rimonabant,EFO_0000712,stroke,0.9780889433785664,0.0,0.0,0,0.9781
rimonabant,EFO_0005672,acute coronary syndrome,0.9731704098235748,0.0,0.0,0,0.9732
rimonabant,HP_0002014,Diarrhea,0.957762425825498,0.0,0.0,0,0.9578
rimonabant,HP_0002019,Constipation,0.9577162630870492,0.0,0.0,0,0.9577
rimonabant,MONDO_0002462,glomerulonephritis,0.9393083814102824,0.0,0.0,0,0.9393
rimonabant,MONDO_0008300,Prader-Willi syndrome,0.9363109414802192,0.0,0.0,0,0.9363
rimonabant,MONDO_0005277,migraine disorder,0.9352075658594664,0.0,0.0,0,0.9352
rimonabant,MONDO_0021661,coronary atherosclerosis,0.9325499675949253,0.0,0.0,0,0.9325
rimonabant,MONDO_0010383,fragile X syndrome,0.913543354470815,0.0,0.0,0,0.9135
rimonabant,MONDO_0005090,schizophrenia,0.9132958184855778,0.0,0.0,0,0.9133
rimonabant,EFO_0004698,insomnia,0.911066867565702,0.0,0.0,0,0.9111
rimonabant,MONDO_0007254,breast cancer,0.909414707559958,0.0,0.0,0,0.9094
rosiglitazone,MONDO_0005148,type 2 diabetes mellitus,11.392484754012074,0.0,0.0,0,11.3925
rosiglitazone,MONDO_0011448,PPARG-related familial partial lipodystrophy,10.719432586702112,0.0,0.0,0,10.7194
rosiglitazone,EFO_0000400,diabetes mellitus,10.04596734349902,0.0,0.0,0,10.046
rosiglitazone,EFO_0000729,ulcerative colitis,8.550656730099506,0.0,0.0,0,8.5507
rosiglitazone,EFO_0001073,obesity,8.117190128209684,0.0,0.0,0,8.1172
rosiglitazone,EFO_0001074,morbid obesity,7.807404420911833,0.0,0.0,0,7.8074
rosiglitazone,HP_0003124,Hypercholesterolemia,7.364449728224574,0.0,0.0,0,7.3644
rosiglitazone,EFO_0000319,cardiovascular disease,7.303115954140583,0.0,0.0,0,7.3031
rosiglitazone,EFO_0001645,coronary artery disease,7.302039499347698,0.0,0.0,0,7.302
rosiglitazone,EFO_0005628,proctitis,6.773538625687371,0.0,0.0,0,6.7735
rosiglitazone,EFO_1001950,colon carcinoma,6.7097397889120485,0.0,0.0,0,6.7097
rosiglitazone,MONDO_0019182,inherited obesity,6.445900431529504,0.0,0.0,0,6.4459
rosiglitazone,EFO_0000537,hypertension,6.365177354548177,0.0,0.0,0,6.3652
rosiglitazone,HP_0000924,Abnormality of the skeletal system,6.134713846684055,0.0,0.0,0,6.1347
rosiglitazone,EFO_1000727,lipodystrophy,6.123156979901725,0.0,0.0,0,6.1232
rosiglitazone,HP_0009125,Lipodystrophy,5.945319124702832,0.0,0.0,0,5.9453
rosiglitazone,EFO_0000195,metabolic syndrome,5.943990497934736,0.0,0.0,0,5.944
rosiglitazone,EFO_0000384,Crohn's disease,5.928811580388484,0.0,0.0,0,5.9288
rosiglitazone,MONDO_0004975,Alzheimer disease,5.846153514029663,0.0,0.0,0,5.8462
rosiglitazone,HP_0000855,Insulin resistance,5.783674498429141,0.0,0.0,0,5.7837
rosiglitazone,EFO_0004274,gout,5.728458046726883,0.0,0.0,0,5.7285
rosiglitazone,EFO_0003095,non-alcoholic fatty liver disease,5.627513481544331,0.0,0.0,0,5.6275
rosiglitazone,EFO_1000783,diabetic neuropathy,5.596503202136758,0.0,0.0,0,5.5965
rosiglitazone,EFO_0003914,atherosclerosis,5.595051142595219,0.0,0.0,0,5.5951
rosiglitazone,MONDO_0020088,familial partial lipodystrophy,5.59323604965712,0.0,0.0,0,5.5932
rosiglitazone,EFO_0003770,diabetic retinopathy,5.530676739471858,0.0,0.0,0,5.5307
rosiglitazone,EFO_1001486,primary biliary cirrhosis,5.445515545795706,0.0,0.0,0,5.4455
rosiglitazone,MONDO_0004979,asthma,5.406840859893012,0.0,0.0,0,5.4068
rosiglitazone,EFO_0000616,neoplasm,5.271840364013161,0.0,0.0,0,5.2718
rosiglitazone,HP_0001513,Obesity,5.269490438865254,0.0,0.0,0,5.2695
rosiglitazone,MONDO_0011962,endometrial cancer,5.2548100302061265,0.0,0.0,0,5.2548
rosiglitazone,EFO_0004705,hypothyroidism,5.249193605684485,0.0,0.0,0,5.2492
rosiglitazone,Orphanet_309005,Disorder of lipid metabolism,5.13527969146932,0.0,0.0,0,5.1353
rosiglitazone,EFO_1000941,frozen shoulder,5.074153567457077,0.0,0.0,0,5.0742
rosiglitazone,MONDO_0018883,Berardinelli-Seip congenital lipodystrophy,5.068388507131118,0.0,0.0,0,5.0684
rosiglitazone,EFO_0000641,papillary thyroid carcinoma,5.040434817760611,0.0,0.0,0,5.0404
rosiglitazone,EFO_0000685,rheumatoid arthritis,4.939341108399458,0.0,0.0,0,4.9393
rosiglitazone,EFO_0003767,inflammatory bowel disease,4.910333606046287,0.0,0.0,0,4.9103
rosiglitazone,EFO_0005140,autoimmune disease,4.891271727926962,0.0,0.0,0,4.8913
rosiglitazone,EFO_1000681,congenital generalized lipodystrophy,4.884282769428058,0.0,0.0,0,4.8843
rosiglitazone,EFO_0003841,thyroid neoplasm,4.8589677570801015,0.0,0.0,0,4.859
rosiglitazone,EFO_0001642,lymphoid neoplasm,4.856181014592503,0.0,0.0,0,4.8562
rosiglitazone,EFO_0000673,prostate adenocarcinoma,4.845648898182869,0.0,0.0,0,4.8456
rosiglitazone,EFO_0000501,follicular thyroid carcinoma,4.822967468248123,0.0,0.0,0,4.823
rosiglitazone,MONDO_0001583,diabetic polyneuropathy,4.814919085689502,0.0,0.0,0,4.8149
rosiglitazone,Orphanet_79211,Combined hyperlipidemia,4.777492315708812,0.0,0.0,0,4.7775
rosiglitazone,EFO_1000261,Follicular Variant Thyroid Gland Papillary Carcinoma,4.739588196126593,0.0,0.0,0,4.7396
rosiglitazone,MONDO_0021187,hyperlipidemia,4.723463864284527,0.0,0.0,0,4.7235
rosiglitazone,MONDO_0004483,thyroid gland oncocytic adenoma,4.717853434176837,0.0,0.0,0,4.7179
rosiglitazone,EFO_1000122,Benign Thyroid Gland Neoplasm,4.709024014150306,0.0,0.0,0,4.709
rosuvastatin,HP_0003124,Hypercholesterolemia,4.933217740180516,1.0,0.0,0,3.4533
rosuvastatin,MONDO_0021187,hyperlipidemia,4.845499374382493,1.0,0.0,0,3.3918
rosuvastatin,EFO_0001645,coronary artery disease,4.790190738379875,1.0,0.0,0,3.3531
rosuvastatin,EFO_0004911,familial hypercholesterolemia,4.503957057819439,1.0,0.0,0,3.1528
rosuvastatin,EFO_0000319,cardiovascular disease,4.462884304617532,1.0,0.0,0,3.124
rosuvastatin,EFO_0000712,stroke,4.363053505116997,1.0,0.0,0,3.0541
rosuvastatin,MONDO_0957270,"muscular dystrophy, limb-girdle, autosomal recessive 28",4.139181387657921,1.0,0.0,0,2.8974
rosuvastatin,MONDO_0005148,type 2 diabetes mellitus,4.112784979850193,1.0,0.0,0,2.8789
rosuvastatin,EFO_0000612,myocardial infarction,4.0349585125306335,1.0,0.0,0,2.8245
rosuvastatin,HP_0003119,Abnormal circulating lipid concentration,3.9327261105025513,1.0,0.0,0,2.7529
rosuvastatin,EFO_0003914,atherosclerosis,3.873268201585155,1.0,0.0,0,2.7113
rosuvastatin,MONDO_0004975,Alzheimer disease,3.868476294930664,1.0,0.0,0,2.7079
rosuvastatin,EFO_0003913,angina pectoris,3.863629413422242,1.0,0.0,0,2.7045
rosuvastatin,EFO_0000373,congestive heart failure,3.8369037769256056,1.0,0.0,0,2.6858
rosuvastatin,EFO_0000537,hypertension,3.827293118600767,1.0,0.0,0,2.6791
rosuvastatin,MONDO_0005301,multiple sclerosis,3.6886049872558786,1.0,0.0,0,2.582
rosuvastatin,EFO_0005772,neurodegenerative disease,3.682190813719466,1.0,0.0,0,2.5775
rosuvastatin,EFO_0000589,metabolic disease,3.649567887688011,1.0,0.0,0,2.5547
rosuvastatin,EFO_0000400,diabetes mellitus,3.6416669282093506,1.0,0.0,0,2.5492
rosuvastatin,EFO_0000195,metabolic syndrome,3.5536216770031643,1.0,0.0,0,2.4875
rosuvastatin,Orphanet_309005,Disorder of lipid metabolism,3.451584924544929,1.0,0.0,0,2.4161
rosuvastatin,MONDO_0005180,Parkinson disease,3.445586101873285,1.0,0.0,0,2.4119
rosuvastatin,MONDO_0018473,hyperlipoproteinemia type 3,3.3908130177989007,1.0,0.0,0,2.3736
rosuvastatin,MONDO_0021661,coronary atherosclerosis,3.267835882400563,1.0,0.0,0,2.2875
rosuvastatin,MONDO_0002561,lysosomal storage disease,3.1221168810178797,1.0,0.0,0,2.1855
rosuvastatin,EFO_0008583,acute myocardial infarction,3.0371903135417453,1.0,0.0,0,2.126
rosuvastatin,EFO_0003144,heart failure,3.03366373053073,1.0,0.0,0,2.1236
rosuvastatin,Orphanet_79211,Combined hyperlipidemia,2.818124869401234,1.0,0.0,0,1.9727
rosuvastatin,MONDO_0001336,familial hyperlipidemia,2.7727416637700424,1.0,0.0,0,1.9409
rosuvastatin,MONDO_0100096,COVID-19,2.712483131831161,1.0,0.0,0,1.8987
rosuvastatin,EFO_0004211,Hypertriglyceridemia,2.6531207653257143,1.0,0.0,0,1.8572
rosuvastatin,EFO_1001375,Myocardial Ischemia,2.6170798235550556,1.0,0.0,0,1.832
rosuvastatin,HP_0003077,Hyperlipidemia,2.6096540692120263,1.0,0.0,0,1.8268
rosuvastatin,MONDO_0005147,type 1 diabetes mellitus,2.5963853546596805,1.0,0.0,0,1.8175
rosuvastatin,HP_0002140,Ischemic stroke,2.54837978994417,1.0,0.0,0,1.7839
rosuvastatin,EFO_0005672,acute coronary syndrome,2.5099170764918135,1.0,0.0,0,1.7569
rosuvastatin,MONDO_0016971,limb-girdle muscular dystrophy,2.4969739995092692,1.0,0.0,0,1.7479
rosuvastatin,EFO_0003884,chronic kidney disease,2.477294596111572,1.0,0.0,0,1.7341
rosuvastatin,EFO_0001073,obesity,2.392857400626029,1.0,0.0,0,1.675
rosuvastatin,EFO_0003929,relapsing-remitting multiple sclerosis,2.3900258965152026,1.0,0.0,0,1.673
rosuvastatin,MONDO_0008315,prostate cancer,2.3850703244687725,1.0,0.0,0,1.6695
rosuvastatin,EFO_1000727,lipodystrophy,2.379320341589604,1.0,0.0,0,1.6655
rosuvastatin,EFO_0000275,atrial fibrillation,2.3659595467973276,1.0,0.0,0,1.6562
rosuvastatin,GO_0036273,response to statin,2.3637690965826086,1.0,0.0,0,1.6546
rosuvastatin,EFO_0008585,ST Elevation Myocardial Infarction,2.3486911301687723,1.0,0.0,0,1.6441
rosuvastatin,EFO_0000341,chronic obstructive pulmonary disease,2.3163513320411333,1.0,0.0,0,1.6214
rosuvastatin,MONDO_0004992,cancer,2.288730660905142,1.0,0.0,0,1.6021
rosuvastatin,EFO_0000764,HIV infection,2.2523892301700803,1.0,0.0,0,1.5767
rosuvastatin,MONDO_0005575,colorectal cancer,2.2498931727742955,1.0,0.0,0,1.5749
rosuvastatin,MONDO_0008903,lung cancer,2.229148188765344,1.0,0.0,0,1.5604
serine proteinase-1 (serp-1),MONDO_0042490,"neutropenia, severe congenital, 1, autosomal dominant",10.684977764053016,0.0,0.0,0,10.685
serine proteinase-1 (serp-1),MONDO_0008090,cyclic hematopoiesis,10.564108326242849,0.0,0.0,0,10.5641
serine proteinase-1 (serp-1),Orphanet_2686,Cyclic neutropenia,10.548200114973811,0.0,0.0,0,10.5482
serine proteinase-1 (serp-1),MONDO_0001475,neutropenia,7.061207416418718,0.0,0.0,0,7.0612
serine proteinase-1 (serp-1),MONDO_0018542,severe congenital neutropenia,6.857353726922563,0.0,0.0,0,6.8574
serine proteinase-1 (serp-1),HP_0001875,Decreased total neutrophil count,6.786226829281052,0.0,0.0,0,6.7862
serine proteinase-1 (serp-1),MONDO_0019751,autoinflammatory syndrome,5.91911488585729,0.0,0.0,0,5.9191
serine proteinase-1 (serp-1),EFO_0003026,minimally differentiated acute myeloblastic leukemia,5.8862800176878824,0.0,0.0,0,5.8863
serine proteinase-1 (serp-1),EFO_0000508,genetic disorder,5.818215227799257,0.0,0.0,0,5.8182
serine proteinase-1 (serp-1),MONDO_0008742,autosomal dominant severe congenital neutropenia,5.55664833669736,0.0,0.0,0,5.5566
serine proteinase-1 (serp-1),EFO_0005772,neurodegenerative disease,5.363254764698948,0.0,0.0,0,5.3633
serine proteinase-1 (serp-1),EFO_0003818,lung disease,4.757309054783094,0.0,0.0,0,4.7573
serine proteinase-1 (serp-1),MP_0001914,hemorrhage,4.7160875501715305,0.0,0.0,0,4.7161
serine proteinase-1 (serp-1),MONDO_0017953,hereditary periodic fever syndrome,4.709024014150306,0.0,0.0,0,4.709
serine proteinase-1 (serp-1),Orphanet_60,Alpha-1-antitrypsin deficiency,4.633847935671903,0.0,0.0,0,4.6338
serine proteinase-1 (serp-1),MONDO_0010294,X-linked severe congenital neutropenia,4.566597016351963,0.0,0.0,0,4.5666
serine proteinase-1 (serp-1),EFO_0000341,chronic obstructive pulmonary disease,4.039608409568944,0.0,0.0,0,4.0396
serine proteinase-1 (serp-1),EFO_0000694,severe acute respiratory syndrome,3.6317758197915775,0.0,0.0,0,3.6318
serine proteinase-1 (serp-1),HP_0100806,Sepsis,3.5623991368315737,0.0,0.0,0,3.5624
serine proteinase-1 (serp-1),EFO_0003777,heart disease,3.335122694647107,0.0,0.0,0,3.3351
serine proteinase-1 (serp-1),EFO_0000616,neoplasm,2.4837856836367367,0.0,0.0,0,2.4838
serine proteinase-1 (serp-1),MONDO_0100096,COVID-19,2.3455382541224647,0.0,0.0,0,2.3455
serine proteinase-1 (serp-1),EFO_0003060,non-small cell lung carcinoma,2.179872408534648,0.0,0.0,0,2.1799
serine proteinase-1 (serp-1),EFO_0004274,gout,2.012455110095758,0.0,0.0,0,2.0125
serine proteinase-1 (serp-1),MONDO_0001056,gastric cancer,1.9758334561666735,0.0,0.0,0,1.9758
serine proteinase-1 (serp-1),MONDO_0005147,type 1 diabetes mellitus,1.9082806232803349,0.0,0.0,0,1.9083
serine proteinase-1 (serp-1),MONDO_0004992,cancer,1.9068283801523516,0.0,0.0,0,1.9068
serine proteinase-1 (serp-1),MONDO_0013730,graft versus host disease,1.804944721550444,0.0,0.0,0,1.8049
serine proteinase-1 (serp-1),MONDO_0007254,breast cancer,1.8010980385283606,0.0,0.0,0,1.8011
serine proteinase-1 (serp-1),MONDO_0018088,familial Mediterranean fever,1.7930815386887535,0.0,0.0,0,1.7931
serine proteinase-1 (serp-1),EFO_0000756,melanoma,1.7744315731444988,0.0,0.0,0,1.7744
serine proteinase-1 (serp-1),MONDO_0008903,lung cancer,1.6998227521326168,0.0,0.0,0,1.6998
serine proteinase-1 (serp-1),EFO_0002618,pancreatic carcinoma,1.6375069629875647,0.0,0.0,0,1.6375
serine proteinase-1 (serp-1),MONDO_0022096,pyogenic granuloma,1.6270536489512302,0.0,0.0,0,1.6271
serine proteinase-1 (serp-1),EFO_0000222,acute myeloid leukemia,1.6157826076676374,0.0,0.0,0,1.6158
serine proteinase-1 (serp-1),EFO_0003884,chronic kidney disease,1.542508190854745,0.0,0.0,0,1.5425
serine proteinase-1 (serp-1),MONDO_0008315,prostate cancer,1.536592193834057,0.0,0.0,0,1.5366
serine proteinase-1 (serp-1),EFO_0000546,injury,1.5360995733543352,0.0,0.0,0,1.5361
serine proteinase-1 (serp-1),EFO_0003914,atherosclerosis,1.5354791251074824,0.0,0.0,0,1.5355
serine proteinase-1 (serp-1),EFO_0000544,infection,1.525158884963625,0.0,0.0,0,1.5252
serine proteinase-1 (serp-1),EFO_0000305,breast carcinoma,1.5235179000620072,0.0,0.0,0,1.5235
serine proteinase-1 (serp-1),EFO_0001378,multiple myeloma,1.4859727989619853,0.0,0.0,0,1.486
serine proteinase-1 (serp-1),EFO_0000571,lung adenocarcinoma,1.4634520506602615,0.0,0.0,0,1.4635
serine proteinase-1 (serp-1),EFO_0000403,diffuse large B-cell lymphoma,1.440176368378553,0.0,0.0,0,1.4402
serine proteinase-1 (serp-1),EFO_0000565,leukemia,1.4140983511850729,0.0,0.0,0,1.4141
serine proteinase-1 (serp-1),MONDO_0009061,cystic fibrosis,1.3982402049485712,0.0,0.0,0,1.3982
serine proteinase-1 (serp-1),EFO_0007427,pericarditis,1.3971831885541568,0.0,0.0,0,1.3972
serine proteinase-1 (serp-1),EFO_0000540,immune system disease,1.385894047016698,0.0,0.0,0,1.3859
serine proteinase-1 (serp-1),EFO_0000673,prostate adenocarcinoma,1.379623784321623,0.0,0.0,0,1.3796
serine proteinase-1 (serp-1),EFO_0000339,chronic myelogenous leukemia,1.3545243471742434,0.0,0.0,0,1.3545
sildenafil,MONDO_0019200,retinitis pigmentosa,4.725777708482338,1.0,0.0,0,3.308
sildenafil,EFO_0000319,cardiovascular disease,4.372235778373601,1.0,0.0,0,3.0606
sildenafil,EFO_0001645,coronary artery disease,4.362058045703796,1.0,0.0,0,3.0534
sildenafil,MONDO_0018852,achromatopsia,4.340644509219443,1.0,0.0,0,3.0385
sildenafil,EFO_0000712,stroke,4.167848590304611,1.0,0.0,0,2.9175
sildenafil,Orphanet_1872,Cone rod dystrophy,4.056202922506624,1.0,0.0,0,2.8393
sildenafil,MONDO_0013822,acrodysostosis 2 with or without hormone resistance,3.847127985390415,1.0,0.0,0,2.693
sildenafil,EFO_0000537,hypertension,3.843465479832964,1.0,0.0,0,2.6904
sildenafil,MONDO_0004979,asthma,3.81450786264374,1.0,0.0,0,2.6702
sildenafil,EFO_0000341,chronic obstructive pulmonary disease,3.747358255262998,1.0,0.0,0,2.6232
sildenafil,EFO_0000676,psoriasis,3.7322604540137534,1.0,0.0,0,2.6126
sildenafil,MONDO_0044637,infantile-onset generalized dyskinesia with orofacial involvement,3.6998455908146175,1.0,0.0,0,2.5899
sildenafil,EFO_0001361,pulmonary arterial hypertension,3.634958795805789,1.0,0.0,0,2.5445
sildenafil,Orphanet_1276,Brachydactyly - arterial hypertension,3.5686798915569806,1.0,0.0,0,2.4981
sildenafil,MONDO_0016293,congenital stationary night blindness,3.525489587318144,1.0,0.0,0,2.4678
sildenafil,MONDO_0013437,retinitis pigmentosa 43,3.4300520075485625,1.0,0.0,0,2.401
sildenafil,MONDO_0030900,intellectual developmental disorder with paroxysmal dyskinesia or seizures,3.3707963353369683,1.0,0.0,0,2.3596
sildenafil,MONDO_0014835,"striatal degeneration, autosomal dominant 2",3.34557051152375,1.0,0.0,0,2.3419
sildenafil,EFO_0003144,heart failure,3.341256378108474,1.0,0.0,0,2.3389
sildenafil,MONDO_0007211,brachydactyly-arterial hypertension syndrome,3.336000569465021,1.0,0.0,0,2.3352
sildenafil,HP_0006536,Airway obstruction,3.3261958695309306,1.0,0.0,0,2.3283
sildenafil,EFO_0000274,atopic eczema,3.2968888578538333,1.0,0.0,0,2.3078
sildenafil,HP_0000556,Retinal dystrophy,3.266097707133731,1.0,0.0,0,2.2863
sildenafil,HP_0004419,Recurrent thrombophlebitis,3.215083916596696,1.0,0.0,0,2.2506
sildenafil,Orphanet_2754,Joubert syndrome with orofaciodigital defect,3.212269159567612,1.0,0.0,0,2.2486
sildenafil,MONDO_0005149,pulmonary hypertension,3.1913998550806744,1.0,0.0,0,2.234
sildenafil,EFO_0003778,psoriatic arthritis,3.1883687107683913,1.0,0.0,0,2.2319
sildenafil,MONDO_0019797,acrodysostosis,3.1015932486009605,1.0,0.0,0,2.1711
sildenafil,EFO_0000400,diabetes mellitus,3.0958002851383757,1.0,0.0,0,2.1671
sildenafil,EFO_0005772,neurodegenerative disease,3.0347330888127853,1.0,0.0,0,2.1243
sildenafil,EFO_0000508,genetic disorder,3.0210094217265855,1.0,0.0,0,2.1147
sildenafil,MONDO_0012205,autosomal dominant striatal neurodegeneration type 1,2.990047480259625,1.0,0.0,0,2.093
sildenafil,EFO_0004705,hypothyroidism,2.989332520510268,1.0,0.0,0,2.0925
sildenafil,EFO_0004234,erectile dysfunction,2.976839632305186,1.0,0.0,0,2.0838
sildenafil,MONDO_0005090,schizophrenia,2.9762394178798286,1.0,0.0,0,2.0834
sildenafil,HP_0000924,Abnormality of the skeletal system,2.9735359135211747,1.0,0.0,0,2.0815
sildenafil,EFO_0000284,benign prostatic hyperplasia,2.9317429459879305,1.0,0.0,0,2.0522
sildenafil,EFO_1001494,psoriasis vulgaris,2.924694511012193,1.0,0.0,0,2.0473
sildenafil,EFO_0000479,essential thrombocythemia,2.9207537746371144,1.0,0.0,0,2.0445
sildenafil,HP_0000802,Impotence,2.8648705917018074,1.0,0.0,0,2.0054
sildenafil,MONDO_0005148,type 2 diabetes mellitus,2.8347357717148904,1.0,0.0,0,1.9843
sildenafil,MONDO_0029137,"hearing loss, autosomal dominant 74",2.8322091186813347,1.0,0.0,0,1.9825
sildenafil,EFO_0006505,chronic bronchitis,2.8002428770381407,1.0,0.0,0,1.9602
sildenafil,HP_0002140,Ischemic stroke,2.7871975826371096,1.0,0.0,0,1.951
sildenafil,MONDO_0001134,essential hypertension,2.7742432189475776,1.0,0.0,0,1.942
sildenafil,EFO_0000275,atrial fibrillation,2.760712853504035,1.0,0.0,0,1.9325
sildenafil,EFO_0005670,smoking initiation,2.7030330438124026,1.0,0.0,0,1.8921
sildenafil,Orphanet_228169,Autosomal dominant striatal neurodegeneration,2.702389167976414,1.0,0.0,0,1.8917
sildenafil,MONDO_0002009,major depressive disorder,2.6757582860665137,1.0,0.0,0,1.873
sildenafil,EFO_0020026,autosomal recessive retinitis pigmentosa,2.636302016554362,1.0,0.0,0,1.8454
spironolactone,EFO_0000537,hypertension,3.864579948014754,1.0,0.0,0,2.7052
spironolactone,MONDO_0014421,glucocorticoid resistance,3.8606368674344367,1.0,0.0,0,2.7024
spironolactone,MONDO_0005148,type 2 diabetes mellitus,3.8017844638651064,1.0,0.0,0,2.6612
spironolactone,EFO_0000341,chronic obstructive pulmonary disease,3.782509846998157,1.0,0.0,0,2.6478
spironolactone,MONDO_0008329,autosomal dominant pseudohypoaldosteronism type 1,3.712397474885377,1.0,0.0,0,2.5987
spironolactone,MONDO_0005301,multiple sclerosis,3.5340402945570055,1.0,0.0,0,2.4738
spironolactone,Orphanet_171871,Renal pseudohypoaldosteronism type 1,3.4961644104611516,1.0,0.0,0,2.4473
spironolactone,EFO_0000400,diabetes mellitus,3.4820054197067662,1.0,0.0,0,2.4374
spironolactone,EFO_0000729,ulcerative colitis,3.4431628292846135,1.0,0.0,0,2.4102
spironolactone,MONDO_0004992,cancer,3.4401182912402706,1.0,0.0,0,2.4081
spironolactone,EFO_0000565,leukemia,3.372260570121913,1.0,0.0,0,2.3606
spironolactone,EFO_0000544,infection,3.325775423018213,1.0,0.0,0,2.328
spironolactone,EFO_0000616,neoplasm,3.3185730013043244,1.0,0.0,0,2.323
spironolactone,EFO_0003144,heart failure,3.312145708420883,1.0,0.0,0,2.3185
spironolactone,EFO_0000574,lymphoma,3.2962438322604575,1.0,0.0,0,2.3074
spironolactone,EFO_0000275,atrial fibrillation,3.2798012995946566,1.0,0.0,0,2.2959
spironolactone,EFO_0000612,myocardial infarction,3.2766738610256025,1.0,0.0,0,2.2937
spironolactone,EFO_0000685,rheumatoid arthritis,3.2426071917878567,1.0,0.0,0,2.2698
spironolactone,MONDO_0011517,pseudohyperaldosteronism type 2,3.230367788178371,1.0,0.0,0,2.2613
spironolactone,MONDO_0004979,asthma,3.147540067005836,1.0,0.0,0,2.2033
spironolactone,EFO_0004274,gout,3.1299097619656937,1.0,0.0,0,2.1909
spironolactone,EFO_0000676,psoriasis,3.1256961482788186,1.0,0.0,0,2.188
spironolactone,EFO_0000384,Crohn's disease,3.095689656127832,1.0,0.0,0,2.167
spironolactone,EFO_0004255,nephrotic syndrome,3.0784166803245627,1.0,0.0,0,2.1549
spironolactone,EFO_0003884,chronic kidney disease,3.0478543102947,1.0,0.0,0,2.1335
spironolactone,EFO_0007160,autoimmune thrombocytopenic purpura,3.0429812993462235,1.0,0.0,0,2.1301
spironolactone,EFO_1000941,frozen shoulder,3.0338979817878395,1.0,0.0,0,2.1237
spironolactone,MONDO_0019338,sarcoidosis,3.0327456356286335,1.0,0.0,0,2.1229
spironolactone,EFO_0000274,atopic eczema,3.019195740605292,1.0,0.0,0,2.1134
spironolactone,EFO_0000319,cardiovascular disease,3.016699708616916,1.0,0.0,0,2.1117
