ensembl_gene_id,reactome_stid,reactome_name
ENSG00000284953,R-HSA-400042,"Adrenaline,noradrenaline inhibits insulin secretion"
ENSG00000100346,R-HSA-400042,"Adrenaline,noradrenaline inhibits insulin secretion"
ENSG00000198216,R-HSA-400042,"Adrenaline,noradrenaline inhibits insulin secretion"
ENSG00000182389,R-HSA-400042,"Adrenaline,noradrenaline inhibits insulin secretion"
ENSG00000165995,R-HSA-400042,"Adrenaline,noradrenaline inhibits insulin secretion"
ENSG00000067191,R-HSA-400042,"Adrenaline,noradrenaline inhibits insulin secretion"
ENSG00000167535,R-HSA-400042,"Adrenaline,noradrenaline inhibits insulin secretion"
ENSG00000105605,R-HSA-400042,"Adrenaline,noradrenaline inhibits insulin secretion"
ENSG00000075429,R-HSA-400042,"Adrenaline,noradrenaline inhibits insulin secretion"
ENSG00000166862,R-HSA-400042,"Adrenaline,noradrenaline inhibits insulin secretion"
ENSG00000075461,R-HSA-400042,"Adrenaline,noradrenaline inhibits insulin secretion"
ENSG00000142408,R-HSA-400042,"Adrenaline,noradrenaline inhibits insulin secretion"
ENSG00000006116,R-HSA-400042,"Adrenaline,noradrenaline inhibits insulin secretion"
ENSG00000130433,R-HSA-400042,"Adrenaline,noradrenaline inhibits insulin secretion"
ENSG00000108878,R-HSA-400042,"Adrenaline,noradrenaline inhibits insulin secretion"
ENSG00000196557,R-HSA-422356,Regulation of insulin secretion
ENSG00000153956,R-HSA-422356,Regulation of insulin secretion
ENSG00000157445,R-HSA-422356,Regulation of insulin secretion
ENSG00000007402,R-HSA-422356,Regulation of insulin secretion
ENSG00000141837,R-HSA-422356,Regulation of insulin secretion
ENSG00000148408,R-HSA-422356,Regulation of insulin secretion
ENSG00000006283,R-HSA-422356,Regulation of insulin secretion
ENSG00000151062,R-HSA-422356,Regulation of insulin secretion
ENSG00000284953,R-HSA-422356,Regulation of insulin secretion
ENSG00000100346,R-HSA-422356,Regulation of insulin secretion
ENSG00000198216,R-HSA-422356,Regulation of insulin secretion
ENSG00000182389,R-HSA-422356,Regulation of insulin secretion
ENSG00000165995,R-HSA-422356,Regulation of insulin secretion
ENSG00000067191,R-HSA-422356,Regulation of insulin secretion
ENSG00000167535,R-HSA-422356,Regulation of insulin secretion
ENSG00000105605,R-HSA-422356,Regulation of insulin secretion
ENSG00000075429,R-HSA-422356,Regulation of insulin secretion
ENSG00000166862,R-HSA-422356,Regulation of insulin secretion
ENSG00000075461,R-HSA-422356,Regulation of insulin secretion
ENSG00000142408,R-HSA-422356,Regulation of insulin secretion
ENSG00000006116,R-HSA-422356,Regulation of insulin secretion
ENSG00000130433,R-HSA-422356,Regulation of insulin secretion
ENSG00000108878,R-HSA-422356,Regulation of insulin secretion
ENSG00000196557,R-HSA-5576892,Phase 0 - rapid depolarisation
ENSG00000153956,R-HSA-5576892,Phase 0 - rapid depolarisation
ENSG00000157445,R-HSA-5576892,Phase 0 - rapid depolarisation
ENSG00000007402,R-HSA-5576892,Phase 0 - rapid depolarisation
ENSG00000141837,R-HSA-5576892,Phase 0 - rapid depolarisation
ENSG00000148408,R-HSA-5576892,Phase 0 - rapid depolarisation
ENSG00000006283,R-HSA-5576892,Phase 0 - rapid depolarisation
ENSG00000151062,R-HSA-5576892,Phase 0 - rapid depolarisation
ENSG00000284953,R-HSA-5576892,Phase 0 - rapid depolarisation
ENSG00000100346,R-HSA-5576892,Phase 0 - rapid depolarisation
ENSG00000198216,R-HSA-5576892,Phase 0 - rapid depolarisation
ENSG00000182389,R-HSA-5576892,Phase 0 - rapid depolarisation
ENSG00000165995,R-HSA-5576892,Phase 0 - rapid depolarisation
ENSG00000067191,R-HSA-5576892,Phase 0 - rapid depolarisation
ENSG00000167535,R-HSA-5576892,Phase 0 - rapid depolarisation
ENSG00000105605,R-HSA-5576892,Phase 0 - rapid depolarisation
ENSG00000075429,R-HSA-5576892,Phase 0 - rapid depolarisation
ENSG00000166862,R-HSA-5576892,Phase 0 - rapid depolarisation
ENSG00000075461,R-HSA-5576892,Phase 0 - rapid depolarisation
ENSG00000142408,R-HSA-5576892,Phase 0 - rapid depolarisation
ENSG00000006116,R-HSA-5576892,Phase 0 - rapid depolarisation
ENSG00000130433,R-HSA-5576892,Phase 0 - rapid depolarisation
ENSG00000108878,R-HSA-5576892,Phase 0 - rapid depolarisation
ENSG00000196557,R-HSA-5576893,Phase 2 - plateau phase
ENSG00000153956,R-HSA-5576893,Phase 2 - plateau phase
ENSG00000157445,R-HSA-5576893,Phase 2 - plateau phase
ENSG00000007402,R-HSA-5576893,Phase 2 - plateau phase
ENSG00000141837,R-HSA-5576893,Phase 2 - plateau phase
ENSG00000148408,R-HSA-5576893,Phase 2 - plateau phase
ENSG00000006283,R-HSA-5576893,Phase 2 - plateau phase
ENSG00000151062,R-HSA-5576893,Phase 2 - plateau phase
ENSG00000284953,R-HSA-5576893,Phase 2 - plateau phase
ENSG00000100346,R-HSA-5576893,Phase 2 - plateau phase
ENSG00000198216,R-HSA-5576893,Phase 2 - plateau phase
ENSG00000182389,R-HSA-5576893,Phase 2 - plateau phase
ENSG00000165995,R-HSA-5576893,Phase 2 - plateau phase
ENSG00000067191,R-HSA-5576893,Phase 2 - plateau phase
ENSG00000167535,R-HSA-5576893,Phase 2 - plateau phase
ENSG00000105605,R-HSA-5576893,Phase 2 - plateau phase
ENSG00000075429,R-HSA-5576893,Phase 2 - plateau phase
ENSG00000166862,R-HSA-5576893,Phase 2 - plateau phase
ENSG00000075461,R-HSA-5576893,Phase 2 - plateau phase
ENSG00000142408,R-HSA-5576893,Phase 2 - plateau phase
ENSG00000006116,R-HSA-5576893,Phase 2 - plateau phase
ENSG00000130433,R-HSA-5576893,Phase 2 - plateau phase
ENSG00000108878,R-HSA-5576893,Phase 2 - plateau phase
ENSG00000196557,R-HSA-112308,Presynaptic depolarization and calcium channel opening
ENSG00000153956,R-HSA-112308,Presynaptic depolarization and calcium channel opening
ENSG00000151067,R-HSA-112308,Presynaptic depolarization and calcium channel opening
ENSG00000285479,R-HSA-112308,Presynaptic depolarization and calcium channel opening
ENSG00000157445,R-HSA-112308,Presynaptic depolarization and calcium channel opening
ENSG00000081248,R-HSA-112308,Presynaptic depolarization and calcium channel opening
ENSG00000007402,R-HSA-112308,Presynaptic depolarization and calcium channel opening
ENSG00000157388,R-HSA-112308,Presynaptic depolarization and calcium channel opening
ENSG00000141837,R-HSA-112308,Presynaptic depolarization and calcium channel opening
ENSG00000148408,R-HSA-112308,Presynaptic depolarization and calcium channel opening
ENSG00000006283,R-HSA-112308,Presynaptic depolarization and calcium channel opening
ENSG00000151062,R-HSA-112308,Presynaptic depolarization and calcium channel opening
ENSG00000284953,R-HSA-112308,Presynaptic depolarization and calcium channel opening
ENSG00000100346,R-HSA-112308,Presynaptic depolarization and calcium channel opening
ENSG00000102001,R-HSA-112308,Presynaptic depolarization and calcium channel opening
ENSG00000198216,R-HSA-112308,Presynaptic depolarization and calcium channel opening
ENSG00000182389,R-HSA-112308,Presynaptic depolarization and calcium channel opening
ENSG00000165995,R-HSA-112308,Presynaptic depolarization and calcium channel opening
ENSG00000067191,R-HSA-112308,Presynaptic depolarization and calcium channel opening
ENSG00000167535,R-HSA-112308,Presynaptic depolarization and calcium channel opening
ENSG00000105605,R-HSA-112308,Presynaptic depolarization and calcium channel opening
ENSG00000075429,R-HSA-112308,Presynaptic depolarization and calcium channel opening
ENSG00000166862,R-HSA-112308,Presynaptic depolarization and calcium channel opening
ENSG00000075461,R-HSA-112308,Presynaptic depolarization and calcium channel opening
ENSG00000142408,R-HSA-112308,Presynaptic depolarization and calcium channel opening
ENSG00000006116,R-HSA-112308,Presynaptic depolarization and calcium channel opening
ENSG00000130433,R-HSA-112308,Presynaptic depolarization and calcium channel opening
ENSG00000108878,R-HSA-112308,Presynaptic depolarization and calcium channel opening
ENSG00000196557,R-HSA-9662360,Sensory processing of sound by inner hair cells of the cochlea
ENSG00000153956,R-HSA-9662360,Sensory processing of sound by inner hair cells of the cochlea
ENSG00000157445,R-HSA-9662360,Sensory processing of sound by inner hair cells of the cochlea
ENSG00000007402,R-HSA-9662360,Sensory processing of sound by inner hair cells of the cochlea
ENSG00000141837,R-HSA-9662360,Sensory processing of sound by inner hair cells of the cochlea
ENSG00000148408,R-HSA-9662360,Sensory processing of sound by inner hair cells of the cochlea
ENSG00000006283,R-HSA-9662360,Sensory processing of sound by inner hair cells of the cochlea
ENSG00000151062,R-HSA-9662360,Sensory processing of sound by inner hair cells of the cochlea
ENSG00000284953,R-HSA-9662360,Sensory processing of sound by inner hair cells of the cochlea
ENSG00000100346,R-HSA-9662360,Sensory processing of sound by inner hair cells of the cochlea
ENSG00000198216,R-HSA-9662360,Sensory processing of sound by inner hair cells of the cochlea
ENSG00000182389,R-HSA-9662360,Sensory processing of sound by inner hair cells of the cochlea
ENSG00000165995,R-HSA-9662360,Sensory processing of sound by inner hair cells of the cochlea
ENSG00000067191,R-HSA-9662360,Sensory processing of sound by inner hair cells of the cochlea
ENSG00000167535,R-HSA-9662360,Sensory processing of sound by inner hair cells of the cochlea
ENSG00000105605,R-HSA-9662360,Sensory processing of sound by inner hair cells of the cochlea
ENSG00000075429,R-HSA-9662360,Sensory processing of sound by inner hair cells of the cochlea
ENSG00000166862,R-HSA-9662360,Sensory processing of sound by inner hair cells of the cochlea
ENSG00000075461,R-HSA-9662360,Sensory processing of sound by inner hair cells of the cochlea
ENSG00000142408,R-HSA-9662360,Sensory processing of sound by inner hair cells of the cochlea
ENSG00000006116,R-HSA-9662360,Sensory processing of sound by inner hair cells of the cochlea
ENSG00000130433,R-HSA-9662360,Sensory processing of sound by inner hair cells of the cochlea
ENSG00000108878,R-HSA-9662360,Sensory processing of sound by inner hair cells of the cochlea
ENSG00000196557,R-HSA-399719,Trafficking of AMPA receptors
ENSG00000153956,R-HSA-399719,Trafficking of AMPA receptors
ENSG00000151067,R-HSA-399719,Trafficking of AMPA receptors
ENSG00000285479,R-HSA-399719,Trafficking of AMPA receptors
ENSG00000157445,R-HSA-399719,Trafficking of AMPA receptors
ENSG00000081248,R-HSA-399719,Trafficking of AMPA receptors
ENSG00000007402,R-HSA-399719,Trafficking of AMPA receptors
ENSG00000157388,R-HSA-399719,Trafficking of AMPA receptors
ENSG00000141837,R-HSA-399719,Trafficking of AMPA receptors
ENSG00000148408,R-HSA-399719,Trafficking of AMPA receptors
ENSG00000006283,R-HSA-399719,Trafficking of AMPA receptors
ENSG00000151062,R-HSA-399719,Trafficking of AMPA receptors
ENSG00000284953,R-HSA-399719,Trafficking of AMPA receptors
ENSG00000100346,R-HSA-399719,Trafficking of AMPA receptors
ENSG00000102001,R-HSA-399719,Trafficking of AMPA receptors
ENSG00000198216,R-HSA-399719,Trafficking of AMPA receptors
ENSG00000182389,R-HSA-399719,Trafficking of AMPA receptors
ENSG00000165995,R-HSA-399719,Trafficking of AMPA receptors
ENSG00000067191,R-HSA-399719,Trafficking of AMPA receptors
ENSG00000167535,R-HSA-399719,Trafficking of AMPA receptors
ENSG00000105605,R-HSA-399719,Trafficking of AMPA receptors
ENSG00000075429,R-HSA-399719,Trafficking of AMPA receptors
ENSG00000166862,R-HSA-399719,Trafficking of AMPA receptors
ENSG00000075461,R-HSA-399719,Trafficking of AMPA receptors
ENSG00000142408,R-HSA-399719,Trafficking of AMPA receptors
ENSG00000006116,R-HSA-399719,Trafficking of AMPA receptors
ENSG00000130433,R-HSA-399719,Trafficking of AMPA receptors
ENSG00000108878,R-HSA-399719,Trafficking of AMPA receptors
ENSG00000196557,R-HSA-5682910,LGI-ADAM interactions
ENSG00000153956,R-HSA-5682910,LGI-ADAM interactions
ENSG00000151067,R-HSA-5682910,LGI-ADAM interactions
ENSG00000285479,R-HSA-5682910,LGI-ADAM interactions
ENSG00000157445,R-HSA-5682910,LGI-ADAM interactions
ENSG00000081248,R-HSA-5682910,LGI-ADAM interactions
ENSG00000007402,R-HSA-5682910,LGI-ADAM interactions
ENSG00000157388,R-HSA-5682910,LGI-ADAM interactions
ENSG00000141837,R-HSA-5682910,LGI-ADAM interactions
ENSG00000148408,R-HSA-5682910,LGI-ADAM interactions
ENSG00000006283,R-HSA-5682910,LGI-ADAM interactions
ENSG00000151062,R-HSA-5682910,LGI-ADAM interactions
ENSG00000284953,R-HSA-5682910,LGI-ADAM interactions
ENSG00000100346,R-HSA-5682910,LGI-ADAM interactions
ENSG00000102001,R-HSA-5682910,LGI-ADAM interactions
ENSG00000198216,R-HSA-5682910,LGI-ADAM interactions
ENSG00000182389,R-HSA-5682910,LGI-ADAM interactions
ENSG00000165995,R-HSA-5682910,LGI-ADAM interactions
ENSG00000067191,R-HSA-5682910,LGI-ADAM interactions
ENSG00000167535,R-HSA-5682910,LGI-ADAM interactions
ENSG00000105605,R-HSA-5682910,LGI-ADAM interactions
ENSG00000075429,R-HSA-5682910,LGI-ADAM interactions
ENSG00000166862,R-HSA-5682910,LGI-ADAM interactions
ENSG00000075461,R-HSA-5682910,LGI-ADAM interactions
ENSG00000142408,R-HSA-5682910,LGI-ADAM interactions
ENSG00000006116,R-HSA-5682910,LGI-ADAM interactions
ENSG00000130433,R-HSA-5682910,LGI-ADAM interactions
ENSG00000108878,R-HSA-5682910,LGI-ADAM interactions
ENSG00000065989,R-HSA-418457,cGMP effects
ENSG00000172572,R-HSA-418457,cGMP effects
ENSG00000139053,R-HSA-418457,cGMP effects
ENSG00000185527,R-HSA-418457,cGMP effects
ENSG00000186642,R-HSA-418457,cGMP effects
ENSG00000205268,R-HSA-418457,cGMP effects
ENSG00000115252,R-HSA-418457,cGMP effects
ENSG00000160191,R-HSA-418457,cGMP effects
ENSG00000133256,R-HSA-418457,cGMP effects
ENSG00000113448,R-HSA-418457,cGMP effects
ENSG00000184588,R-HSA-418457,cGMP effects
ENSG00000156973,R-HSA-418457,cGMP effects
ENSG00000132915,R-HSA-418457,cGMP effects
ENSG00000152270,R-HSA-418457,cGMP effects
ENSG00000095464,R-HSA-418457,cGMP effects
ENSG00000113231,R-HSA-418457,cGMP effects
ENSG00000112541,R-HSA-418457,cGMP effects
ENSG00000123360,R-HSA-418457,cGMP effects
ENSG00000105650,R-HSA-418457,cGMP effects
ENSG00000154678,R-HSA-418457,cGMP effects
ENSG00000073417,R-HSA-418457,cGMP effects
ENSG00000171408,R-HSA-418457,cGMP effects
ENSG00000065989,R-HSA-445355,Smooth Muscle Contraction
ENSG00000172572,R-HSA-445355,Smooth Muscle Contraction
ENSG00000139053,R-HSA-445355,Smooth Muscle Contraction
ENSG00000185527,R-HSA-445355,Smooth Muscle Contraction
ENSG00000186642,R-HSA-445355,Smooth Muscle Contraction
ENSG00000205268,R-HSA-445355,Smooth Muscle Contraction
ENSG00000115252,R-HSA-445355,Smooth Muscle Contraction
ENSG00000160191,R-HSA-445355,Smooth Muscle Contraction
ENSG00000133256,R-HSA-445355,Smooth Muscle Contraction
ENSG00000113448,R-HSA-445355,Smooth Muscle Contraction
ENSG00000184588,R-HSA-445355,Smooth Muscle Contraction
ENSG00000156973,R-HSA-445355,Smooth Muscle Contraction
ENSG00000132915,R-HSA-445355,Smooth Muscle Contraction
ENSG00000152270,R-HSA-445355,Smooth Muscle Contraction
ENSG00000095464,R-HSA-445355,Smooth Muscle Contraction
ENSG00000113231,R-HSA-445355,Smooth Muscle Contraction
ENSG00000112541,R-HSA-445355,Smooth Muscle Contraction
ENSG00000123360,R-HSA-445355,Smooth Muscle Contraction
ENSG00000105650,R-HSA-445355,Smooth Muscle Contraction
ENSG00000154678,R-HSA-445355,Smooth Muscle Contraction
ENSG00000073417,R-HSA-445355,Smooth Muscle Contraction
ENSG00000171408,R-HSA-445355,Smooth Muscle Contraction
ENSG00000065989,R-HSA-9013422,RHOBTB1 GTPase cycle
ENSG00000172572,R-HSA-9013422,RHOBTB1 GTPase cycle
ENSG00000139053,R-HSA-9013422,RHOBTB1 GTPase cycle
ENSG00000185527,R-HSA-9013422,RHOBTB1 GTPase cycle
ENSG00000186642,R-HSA-9013422,RHOBTB1 GTPase cycle
ENSG00000205268,R-HSA-9013422,RHOBTB1 GTPase cycle
ENSG00000115252,R-HSA-9013422,RHOBTB1 GTPase cycle
ENSG00000160191,R-HSA-9013422,RHOBTB1 GTPase cycle
ENSG00000133256,R-HSA-9013422,RHOBTB1 GTPase cycle
ENSG00000113448,R-HSA-9013422,RHOBTB1 GTPase cycle
ENSG00000184588,R-HSA-9013422,RHOBTB1 GTPase cycle
ENSG00000156973,R-HSA-9013422,RHOBTB1 GTPase cycle
ENSG00000132915,R-HSA-9013422,RHOBTB1 GTPase cycle
ENSG00000152270,R-HSA-9013422,RHOBTB1 GTPase cycle
ENSG00000095464,R-HSA-9013422,RHOBTB1 GTPase cycle
ENSG00000113231,R-HSA-9013422,RHOBTB1 GTPase cycle
ENSG00000112541,R-HSA-9013422,RHOBTB1 GTPase cycle
ENSG00000123360,R-HSA-9013422,RHOBTB1 GTPase cycle
ENSG00000105650,R-HSA-9013422,RHOBTB1 GTPase cycle
ENSG00000154678,R-HSA-9013422,RHOBTB1 GTPase cycle
ENSG00000073417,R-HSA-9013422,RHOBTB1 GTPase cycle
ENSG00000171408,R-HSA-9013422,RHOBTB1 GTPase cycle
ENSG00000138735,R-HSA-180024,DARPP-32 events
ENSG00000065989,R-HSA-180024,DARPP-32 events
ENSG00000172572,R-HSA-180024,DARPP-32 events
ENSG00000139053,R-HSA-180024,DARPP-32 events
ENSG00000185527,R-HSA-180024,DARPP-32 events
ENSG00000186642,R-HSA-180024,DARPP-32 events
ENSG00000205268,R-HSA-180024,DARPP-32 events
ENSG00000115252,R-HSA-180024,DARPP-32 events
ENSG00000160191,R-HSA-180024,DARPP-32 events
ENSG00000133256,R-HSA-180024,DARPP-32 events
ENSG00000113448,R-HSA-180024,DARPP-32 events
ENSG00000184588,R-HSA-180024,DARPP-32 events
ENSG00000156973,R-HSA-180024,DARPP-32 events
ENSG00000132915,R-HSA-180024,DARPP-32 events
ENSG00000152270,R-HSA-180024,DARPP-32 events
ENSG00000095464,R-HSA-180024,DARPP-32 events
ENSG00000113231,R-HSA-180024,DARPP-32 events
ENSG00000112541,R-HSA-180024,DARPP-32 events
ENSG00000123360,R-HSA-180024,DARPP-32 events
ENSG00000105650,R-HSA-180024,DARPP-32 events
ENSG00000154678,R-HSA-180024,DARPP-32 events
ENSG00000073417,R-HSA-180024,DARPP-32 events
ENSG00000171408,R-HSA-180024,DARPP-32 events
ENSG00000138735,R-HSA-418555,G alpha (s) signalling events
ENSG00000065989,R-HSA-418555,G alpha (s) signalling events
ENSG00000172572,R-HSA-418555,G alpha (s) signalling events
ENSG00000139053,R-HSA-418555,G alpha (s) signalling events
ENSG00000185527,R-HSA-418555,G alpha (s) signalling events
ENSG00000186642,R-HSA-418555,G alpha (s) signalling events
ENSG00000205268,R-HSA-418555,G alpha (s) signalling events
ENSG00000115252,R-HSA-418555,G alpha (s) signalling events
ENSG00000160191,R-HSA-418555,G alpha (s) signalling events
ENSG00000133256,R-HSA-418555,G alpha (s) signalling events
ENSG00000113448,R-HSA-418555,G alpha (s) signalling events
ENSG00000184588,R-HSA-418555,G alpha (s) signalling events
ENSG00000156973,R-HSA-418555,G alpha (s) signalling events
ENSG00000132915,R-HSA-418555,G alpha (s) signalling events
ENSG00000152270,R-HSA-418555,G alpha (s) signalling events
ENSG00000095464,R-HSA-418555,G alpha (s) signalling events
ENSG00000113231,R-HSA-418555,G alpha (s) signalling events
ENSG00000112541,R-HSA-418555,G alpha (s) signalling events
ENSG00000123360,R-HSA-418555,G alpha (s) signalling events
ENSG00000105650,R-HSA-418555,G alpha (s) signalling events
ENSG00000154678,R-HSA-418555,G alpha (s) signalling events
ENSG00000073417,R-HSA-418555,G alpha (s) signalling events
ENSG00000171408,R-HSA-418555,G alpha (s) signalling events
ENSG00000138735,R-HSA-2485179,Activation of the phototransduction cascade
ENSG00000065989,R-HSA-2485179,Activation of the phototransduction cascade
ENSG00000172572,R-HSA-2485179,Activation of the phototransduction cascade
ENSG00000139053,R-HSA-2485179,Activation of the phototransduction cascade
ENSG00000185527,R-HSA-2485179,Activation of the phototransduction cascade
ENSG00000186642,R-HSA-2485179,Activation of the phototransduction cascade
ENSG00000205268,R-HSA-2485179,Activation of the phototransduction cascade
ENSG00000115252,R-HSA-2485179,Activation of the phototransduction cascade
ENSG00000160191,R-HSA-2485179,Activation of the phototransduction cascade
ENSG00000133256,R-HSA-2485179,Activation of the phototransduction cascade
ENSG00000113448,R-HSA-2485179,Activation of the phototransduction cascade
ENSG00000184588,R-HSA-2485179,Activation of the phototransduction cascade
ENSG00000156973,R-HSA-2485179,Activation of the phototransduction cascade
ENSG00000132915,R-HSA-2485179,Activation of the phototransduction cascade
ENSG00000152270,R-HSA-2485179,Activation of the phototransduction cascade
ENSG00000095464,R-HSA-2485179,Activation of the phototransduction cascade
ENSG00000113231,R-HSA-2485179,Activation of the phototransduction cascade
ENSG00000112541,R-HSA-2485179,Activation of the phototransduction cascade
ENSG00000123360,R-HSA-2485179,Activation of the phototransduction cascade
ENSG00000105650,R-HSA-2485179,Activation of the phototransduction cascade
ENSG00000154678,R-HSA-2485179,Activation of the phototransduction cascade
ENSG00000073417,R-HSA-2485179,Activation of the phototransduction cascade
ENSG00000171408,R-HSA-2485179,Activation of the phototransduction cascade
ENSG00000138735,R-HSA-2514859,"Inactivation, recovery and regulation of the phototransduction cascade"
ENSG00000065989,R-HSA-2514859,"Inactivation, recovery and regulation of the phototransduction cascade"
ENSG00000172572,R-HSA-2514859,"Inactivation, recovery and regulation of the phototransduction cascade"
ENSG00000139053,R-HSA-2514859,"Inactivation, recovery and regulation of the phototransduction cascade"
ENSG00000185527,R-HSA-2514859,"Inactivation, recovery and regulation of the phototransduction cascade"
ENSG00000186642,R-HSA-2514859,"Inactivation, recovery and regulation of the phototransduction cascade"
ENSG00000205268,R-HSA-2514859,"Inactivation, recovery and regulation of the phototransduction cascade"
ENSG00000115252,R-HSA-2514859,"Inactivation, recovery and regulation of the phototransduction cascade"
ENSG00000160191,R-HSA-2514859,"Inactivation, recovery and regulation of the phototransduction cascade"
ENSG00000133256,R-HSA-2514859,"Inactivation, recovery and regulation of the phototransduction cascade"
ENSG00000113448,R-HSA-2514859,"Inactivation, recovery and regulation of the phototransduction cascade"
ENSG00000184588,R-HSA-2514859,"Inactivation, recovery and regulation of the phototransduction cascade"
ENSG00000156973,R-HSA-2514859,"Inactivation, recovery and regulation of the phototransduction cascade"
ENSG00000132915,R-HSA-2514859,"Inactivation, recovery and regulation of the phototransduction cascade"
ENSG00000152270,R-HSA-2514859,"Inactivation, recovery and regulation of the phototransduction cascade"
ENSG00000095464,R-HSA-2514859,"Inactivation, recovery and regulation of the phototransduction cascade"
ENSG00000113231,R-HSA-2514859,"Inactivation, recovery and regulation of the phototransduction cascade"
ENSG00000112541,R-HSA-2514859,"Inactivation, recovery and regulation of the phototransduction cascade"
ENSG00000123360,R-HSA-2514859,"Inactivation, recovery and regulation of the phototransduction cascade"
ENSG00000105650,R-HSA-2514859,"Inactivation, recovery and regulation of the phototransduction cascade"
ENSG00000154678,R-HSA-2514859,"Inactivation, recovery and regulation of the phototransduction cascade"
ENSG00000073417,R-HSA-2514859,"Inactivation, recovery and regulation of the phototransduction cascade"
ENSG00000171408,R-HSA-2514859,"Inactivation, recovery and regulation of the phototransduction cascade"
ENSG00000138735,R-HSA-4086398,Ca2+ pathway
ENSG00000065989,R-HSA-4086398,Ca2+ pathway
ENSG00000172572,R-HSA-4086398,Ca2+ pathway
ENSG00000139053,R-HSA-4086398,Ca2+ pathway
ENSG00000185527,R-HSA-4086398,Ca2+ pathway
ENSG00000186642,R-HSA-4086398,Ca2+ pathway
ENSG00000205268,R-HSA-4086398,Ca2+ pathway
ENSG00000115252,R-HSA-4086398,Ca2+ pathway
ENSG00000160191,R-HSA-4086398,Ca2+ pathway
ENSG00000133256,R-HSA-4086398,Ca2+ pathway
ENSG00000113448,R-HSA-4086398,Ca2+ pathway
ENSG00000184588,R-HSA-4086398,Ca2+ pathway
ENSG00000156973,R-HSA-4086398,Ca2+ pathway
ENSG00000132915,R-HSA-4086398,Ca2+ pathway
ENSG00000152270,R-HSA-4086398,Ca2+ pathway
ENSG00000095464,R-HSA-4086398,Ca2+ pathway
ENSG00000113231,R-HSA-4086398,Ca2+ pathway
ENSG00000112541,R-HSA-4086398,Ca2+ pathway
ENSG00000123360,R-HSA-4086398,Ca2+ pathway
ENSG00000105650,R-HSA-4086398,Ca2+ pathway
ENSG00000154678,R-HSA-4086398,Ca2+ pathway
ENSG00000073417,R-HSA-4086398,Ca2+ pathway
ENSG00000171408,R-HSA-4086398,Ca2+ pathway
ENSG00000138735,R-HSA-111957,Cam-PDE 1 activation
ENSG00000065989,R-HSA-111957,Cam-PDE 1 activation
ENSG00000172572,R-HSA-111957,Cam-PDE 1 activation
ENSG00000139053,R-HSA-111957,Cam-PDE 1 activation
ENSG00000185527,R-HSA-111957,Cam-PDE 1 activation
ENSG00000186642,R-HSA-111957,Cam-PDE 1 activation
ENSG00000205268,R-HSA-111957,Cam-PDE 1 activation
ENSG00000115252,R-HSA-111957,Cam-PDE 1 activation
ENSG00000160191,R-HSA-111957,Cam-PDE 1 activation
ENSG00000133256,R-HSA-111957,Cam-PDE 1 activation
ENSG00000113448,R-HSA-111957,Cam-PDE 1 activation
ENSG00000184588,R-HSA-111957,Cam-PDE 1 activation
ENSG00000156973,R-HSA-111957,Cam-PDE 1 activation
ENSG00000132915,R-HSA-111957,Cam-PDE 1 activation
ENSG00000152270,R-HSA-111957,Cam-PDE 1 activation
ENSG00000095464,R-HSA-111957,Cam-PDE 1 activation
ENSG00000113231,R-HSA-111957,Cam-PDE 1 activation
ENSG00000112541,R-HSA-111957,Cam-PDE 1 activation
ENSG00000123360,R-HSA-111957,Cam-PDE 1 activation
ENSG00000105650,R-HSA-111957,Cam-PDE 1 activation
ENSG00000154678,R-HSA-111957,Cam-PDE 1 activation
ENSG00000073417,R-HSA-111957,Cam-PDE 1 activation
ENSG00000171408,R-HSA-111957,Cam-PDE 1 activation
ENSG00000138735,R-HSA-9860927,"Turbulent (oscillatory, disturbed) flow shear stress activates signaling by PIEZO1 and integrins in endothelial cells"
ENSG00000065989,R-HSA-9860927,"Turbulent (oscillatory, disturbed) flow shear stress activates signaling by PIEZO1 and integrins in endothelial cells"
ENSG00000172572,R-HSA-9860927,"Turbulent (oscillatory, disturbed) flow shear stress activates signaling by PIEZO1 and integrins in endothelial cells"
ENSG00000139053,R-HSA-9860927,"Turbulent (oscillatory, disturbed) flow shear stress activates signaling by PIEZO1 and integrins in endothelial cells"
ENSG00000185527,R-HSA-9860927,"Turbulent (oscillatory, disturbed) flow shear stress activates signaling by PIEZO1 and integrins in endothelial cells"
ENSG00000186642,R-HSA-9860927,"Turbulent (oscillatory, disturbed) flow shear stress activates signaling by PIEZO1 and integrins in endothelial cells"
ENSG00000205268,R-HSA-9860927,"Turbulent (oscillatory, disturbed) flow shear stress activates signaling by PIEZO1 and integrins in endothelial cells"
ENSG00000115252,R-HSA-9860927,"Turbulent (oscillatory, disturbed) flow shear stress activates signaling by PIEZO1 and integrins in endothelial cells"
ENSG00000160191,R-HSA-9860927,"Turbulent (oscillatory, disturbed) flow shear stress activates signaling by PIEZO1 and integrins in endothelial cells"
ENSG00000133256,R-HSA-9860927,"Turbulent (oscillatory, disturbed) flow shear stress activates signaling by PIEZO1 and integrins in endothelial cells"
ENSG00000113448,R-HSA-9860927,"Turbulent (oscillatory, disturbed) flow shear stress activates signaling by PIEZO1 and integrins in endothelial cells"
ENSG00000184588,R-HSA-9860927,"Turbulent (oscillatory, disturbed) flow shear stress activates signaling by PIEZO1 and integrins in endothelial cells"
